b000, b001, b002, b003, b004, b005, b006, b007, b008, b009, b010, b011, b012, 
-1.6682006962714324, -0.23472727902285426, -0.0913646167266825, 1.6421744357991994, 0.8031874256806738, 4.114476384425345, 33.87821264003622, -1.6360226888859861, 10.74076195780178, 1.329222998482677, -2.252177081859946, 0.7974492615561687, 0.035375344901547805, 
-1.8636599499349962, -0.16465533549717792, 0.10525886204757587, 1.4510849162465562, 0.4953746111627278, 3.8818531313413573, 33.90264630681666, -1.8517936266687902, 10.631802852790083, 1.404312246155428, -2.2248229095918686, 0.739213826533516, 0.019366251408220656, 
-2.003432223614532, -0.045411158437853955, 0.30337520425330666, 1.4387929444818475, 0.2607708381603154, 3.9134736523123674, 33.79525466256606, -1.9744487389744072, 10.43143025250104, 1.4612090925115466, -2.171413744897347, 0.7214898466983721, 0.054768548710496294, 
-2.1181888901229518, 0.05001941970093294, 0.43281387225299733, 1.311027358638657, 0.006497562471731254, 3.736917990482672, 33.62898341539098, -2.1992392076200495, 10.289851138380122, 1.5805345763731955, -2.0722863990679703, 0.646634603182613, 0.055419574968612315, 
-2.1978489771051084, 0.20777455938211956, 0.6078699008051097, 1.33087200474321, -0.15458560583047437, 3.7988464142521456, 33.43088011561593, -2.279478733519606, 10.0879519005268, 1.6647663194238689, -1.9681585287956842, 0.6000321495982855, 0.06687826284205055, 
-2.20413421577242, 0.30951861837722244, 0.6522922711595268, 1.3164417987824248, -0.3062481015361614, 3.666208172797513, 33.15717677939407, -2.453709033940748, 9.958055651528307, 1.7997098399527396, -1.82047756773165, 0.48210937008589916, 0.05337848916026619, 
-2.2173631991591414, 0.4670123908258181, 0.7582114963216232, 1.375011376075059, -0.3795779782722491, 3.699229863997229, 32.93448257458992, -2.4824537653461465, 9.807900314395804, 1.9028901378490024, -1.6906626690577777, 0.3907119225711327, 0.027572787310654042, 
-2.150079616531491, 0.54182086900207, 0.66166763806475, 1.4811615160672769, -0.4160902140763143, 3.6299609133884467, 32.61535473165768, -2.57483650909037, 9.724913056890651, 2.042344616356042, -1.5403913177093584, 0.2826349150703127, 0.03403638750841421, 
-2.1075824015155757, 0.6493470060797253, 0.6577335911208051, 1.6045902364257354, -0.40192536067932805, 3.630899035579183, 32.409471370433415, -2.5043835576469906, 9.659695577990883, 2.1534765831161504, -1.4131196479318375, 0.18197048916957526, 0.009233884237799021, 
-1.9941183778482672, 0.6369004474230391, 0.36212958396761297, 1.8047634064004472, -0.3453429451043132, 3.601891591856295, 32.08775918747043, -2.5010485918976815, 9.675453384008549, 2.298690593105179, -1.2904647451857891, 0.15561292792625842, 0.10705669668014524, 
-1.9168521841875845, 0.6211237415691797, 0.18847309535877568, 1.9400901983275003, -0.2661298414820225, 3.5313274157951438, 31.889629293326003, -2.32785388863878, 9.739058729549786, 2.4222300593915387, -1.2025760950769953, 0.10991374223949373, 0.15852248629914895, 
-1.7463116642425858, 0.4471018307374052, -0.30341112593099007, 2.19480426639549, -0.15662356396474678, 3.454070647487335, 31.556254804938334, -2.1912493452920905, 9.871606703897163, 2.5498769993289936, -1.1148697945286397, 0.1868956846711031, 0.39400575913234503, 
-1.5920149766115161, 0.2551834424428408, -0.6793043603814726, 2.3359569908355557, -0.048433769847730034, 3.2802665336272514, 31.310977196654367, -1.9376165647376873, 10.070174044033893, 2.6637217364373433, -1.0467732966962247, 0.2279604384409914, 0.5834514703565873, 
-1.3863678161833914, -0.06909425517325439, -1.3389530605886193, 2.590828372015415, 0.06104640636636912, 3.1661690757188956, 30.959376305708375, -1.7309042756119029, 10.29813407156735, 2.7593164059152455, -0.9877687779341489, 0.4490722412729593, 0.9843505134550348, 
-1.1743274672080384, -0.3663410737002414, -1.8034002609894015, 2.691529859429406, 0.14784468851958563, 2.9373193950775165, 30.734216266431226, -1.4597985551836412, 10.59301925271892, 2.831619845152776, -0.9087883761990847, 0.5796655831001325, 1.283065960311049, 
-0.9331283816717737, -0.7202694050071864, -2.446076032316548, 2.917011288042949, 0.2207322737788844, 2.8403089031934354, 30.47644685146975, -1.2281590961477282, 10.85880520680361, 2.8268869454967325, -0.8174887138131564, 0.8958533567077119, 1.7454680635989535, 
