frame_index,iteration,time_ps,temperature_K,pressure_GPa,mag_total_Bohr,abs_mag_total_Bohr,b000,b001,b002,b003,b004,b005,b006,b007,b008,b009,b010,b011,b012
90,91,0.09099999815225601,6675.408203125,181.45401000976562,nan,nan,1.8909124551961225,-6.913114459865963,-0.8645629625210459,3.8128547291166015,-1.2517059313706933,5.84808412906598,1.6930697504140892,-1.6309057845215804,0.3300547954111213,0.6832890876133519,-1.198450893713353,0.9279790030425716,18.19951466024695
91,92,0.09200000017881393,6725.5673828125,182.65699768066406,nan,nan,1.8551886670781517,-6.905378609418388,-0.9654420433011303,3.731246642603038,-1.1735771512108253,5.8259465493877824,1.79973183526512,-1.6273510634221096,0.4079219069768099,0.707897324662846,-1.1303434161422898,1.0900917801505505,17.760662105447114
92,93,0.09300000220537186,6767.5146484375,181.58799743652344,nan,nan,1.8017088828812855,-6.949296035249055,-1.0488394478650014,3.7032410169963224,-1.0792959317945516,5.8016505101778515,2.009360712577636,-1.680379291424557,0.3414246774939074,0.7472333067952562,-1.1429183027835161,1.2551086117483679,17.33429528343771
93,94,0.09399999678134918,6797.02099609375,181.5749969482422,nan,nan,1.795995485926978,-7.000595642714385,-1.1911633028574797,3.6215625247985654,-1.1159625035652598,5.742518626384624,2.199556920279978,-1.7245228689033492,0.4275119421512571,0.738729714717505,-1.1140816654876837,1.4233268800023413,17.00853638921112
94,95,0.0949999988079071,6814.44580078125,183.2259979248047,nan,nan,1.8070762289488822,-7.148123964585835,-1.2598133538792775,3.612241404439217,-1.1188619678435585,5.653381105721154,2.4869431408694433,-1.8086952901245428,0.36770778350759437,0.7470047694372036,-1.213835284786694,1.576600568223464,16.777343631353887
95,96,0.09600000083446503,6817.70458984375,183.9949951171875,nan,nan,1.8301807431769501,-7.282260762712835,-1.3680055000968208,3.5916572342644923,-1.207360549131518,5.586903220102721,2.7401403286073336,-1.8821202120695093,0.4221646253826286,0.7319779933773702,-1.2607457714066235,1.7065401359409813,16.625634897130237
96,97,0.09700000286102295,6800.06201171875,184.56199645996094,nan,nan,1.8322800607678336,-7.521655492166419,-1.4042248321625446,3.6252143889643578,-1.2732178422371236,5.533589298419598,3.0643931562277746,-1.9774964635979757,0.38709335054292204,0.7422151120704491,-1.3756805470861813,1.774387565287091,16.599082850686155
97,98,0.09799999743700027,6760.10791015625,185.00999450683594,nan,nan,1.8613885419565104,-7.714732266786538,-1.4700631026751816,3.6834298541340234,-1.3845009453413293,5.532636408957537,3.3097166178540127,-2.0386216054913318,0.4836458336712949,0.7360946973805904,-1.4325484326039957,1.8191975228760966,16.63225419398118
98,99,0.0989999994635582,6701.240234375,186.13800048828125,nan,nan,1.8613816766180937,-8.00191578108527,-1.4463455855904221,3.7946969232761494,-1.4606125625597963,5.575831799220572,3.590992806798289,-2.1017705639165585,0.5240986164780576,0.760794614263866,-1.526534940693893,1.7762258547828154,16.79366967868692
99,100,0.10000000149011612,6629.966796875,187.21099853515625,nan,nan,1.8844775847272597,-8.236889717608749,-1.4267614593293547,3.9606702490550654,-1.5413848848375136,5.694755819991349,3.800280411994174,-2.135798542063568,0.6592239917657663,0.7830800457789039,-1.56037340013535,1.7127239409164772,16.97940681393242
100,101,0.10100000351667404,6548.984375,187.5030059814453,nan,nan,1.869813004891368,-8.55264921371442,-1.31514047116386,4.136701652584524,-1.575373307135326,5.843140360618858,4.008562926796621,-2.1609061927497755,0.7677251533966466,0.8470937955564355,-1.5980125875212543,1.5593373512368733,17.253590979771054
101,102,0.10199999809265137,6462.2880859375,188.5489959716797,nan,nan,1.8903546813896837,-8.791744444993997,-1.2267943680121542,4.381445336175362,-1.610719771423734,6.052498771306465,4.144119329467575,-2.1618560917524308,0.9685389584762999,0.9123727773807303,-1.577180707237858,1.4236312415842913,17.51071544409085
102,103,0.10300000011920929,6378.58837890625,189.06500244140625,nan,nan,1.86445613694031,-9.084177038051216,-1.0615189900494797,4.575490801986723,-1.5864085005195614,6.247453246044568,4.2412646693052976,-2.1429800049533494,1.1419889720501348,1.011325447564502,-1.541101978409106,1.2139807909889355,17.79129732878484
103,104,0.10400000214576721,6308.4775390625,189.6479949951172,nan,nan,1.8920840728849528,-9.281975560847728,-0.9402203761167616,4.817856040609962,-1.5639650719618898,6.449530544411961,4.278389018777573,-2.1068042872130492,1.3851426665701905,1.1023281677126109,-1.4746486372172884,1.0676736234742321,17.993717129133316
104,105,0.10499999672174454,6261.84423828125,190.11700439453125,nan,nan,1.8622317546247964,-9.531312626796486,-0.7599293342524702,4.918434719715075,-1.4775512638943484,6.570813227281612,4.243303171219213,-2.0551891246358855,1.5928794809346698,1.2279063381224613,-1.3925192811043472,0.8557646109570058,18.191196725249874
105,106,0.10599999874830246,6242.48681640625,190.4510040283203,nan,nan,1.90747980708428,-9.668597688644805,-0.6431615212596175,5.085074672017713,-1.4045440680431935,6.67037560576326,4.177514313256489,-1.996148794461138,1.8417655053788775,1.3266496952909848,-1.3251365130632147,0.744227353957326,18.279575396880514
106,107,0.10700000077486038,6254.796875,189.9810028076172,nan,nan,1.8855079936472878,-9.818713548800604,-0.5023739603230026,5.048851892463923,-1.2858839754949007,6.657139376474503,4.026627974272215,-1.933667596650812,2.038792495689118,1.445571494086572,-1.23633094682724,0.582662594642676,18.320581901124633
107,108,0.1080000028014183,6300.5556640625,189.9340057373047,nan,nan,1.9389999004453675,-9.858082272750917,-0.4150894755343442,5.074430157260755,-1.1727760464068042,6.62230059735248,3.868099526533122,-1.8694093620377492,2.2459049767129264,1.5322516137507567,-1.1868274403408345,0.5166026326383207,18.254857513257576
108,109,0.10899999737739563,6374.22802734375,189.22300720214844,nan,nan,1.944303350017858,-9.864957608309362,-0.33598172922964836,4.904353971299683,-1.0271746252965344,6.479921818606729,3.6231173691601475,-1.8059270796794962,2.407869552226648,1.6237820168090356,-1.1267736310196865,0.42374298918783226,18.1185830247441
109,110,0.10999999940395355,6472.052734375,187.82701110839844,nan,nan,2.0481150216404034,-9.77698582631918,-0.30099307051045804,4.867609321314377,-0.9010014008927303,6.359850867380887,3.4206494410208066,-1.7458140099677115,2.5736720664822115,1.6714877011609717,-1.1301940138160331,0.43379044699344965,17.914450978663155
110,111,0.11100000143051147,6592.14990234375,188.3730010986328,nan,nan,2.084863150786734,-9.635837149943173,-0.2818597959966468,4.59614018103039,-0.7486339087346481,6.138828726983262,3.105593853076456,-1.6955752735263183,2.698450014587776,1.7316703931270863,-1.1094443840482755,0.39780218418017854,17.641944674083938
111,112,0.1120000034570694,6726.89599609375,187.8820037841797,nan,nan,2.2231293570973727,-9.447624603693892,-0.2909186974785194,4.48911667049722,-0.6169289014003975,5.959019261338423,2.8642355077428046,-1.6547480547852416,2.8184482917668454,1.7470233174366108,-1.1658483786819067,0.45391014432519056,17.35252551751379
112,113,0.11299999803304672,6867.90625,186.531005859375,nan,nan,2.2802285956531994,-9.194333277152804,-0.33411366248894736,4.145521469998447,-0.4800670119582992,5.712207266547374,2.518320199658134,-1.637668347249286,2.9022321454968734,1.7750114411278817,-1.1706887886432291,0.4640680362206811,16.99931219837682
113,114,0.11400000005960464,7006.96240234375,184.6479949951172,nan,nan,2.402116585911103,-8.927838924234349,-0.38851376735507126,3.9254296619040177,-0.3688612254916064,5.48978217784201,2.2430841714575855,-1.6306455111360565,2.95934612869516,1.7637661266439517,-1.2354699837909138,0.5347984928029234,16.655860041220713
114,115,0.11500000208616257,7130.7763671875,184.53001403808594,nan,nan,2.4857165929279854,-8.643280986266292,-0.46733156602217774,3.600895707028724,-0.2952696024885301,5.226014902353312,1.9520707590069193,-1.6638062014321104,2.9653812218488893,1.7497964862394506,-1.2847323704435853,0.5947691706064777,16.332754389562343
115,116,0.11599999666213989,7237.48779296875,185.1630096435547,nan,nan,2.566952638839527,-8.357088967686852,-0.5620267381639162,3.286163586806977,-0.2582224861949024,4.966315023349059,1.6970022955043866,-1.7189638314991469,2.931921423444024,1.7176069752127032,-1.3454244425465947,0.6731063622720214,16.034807343992636
116,117,0.11699999868869781,7311.9482421875,183.67100524902344,nan,nan,2.645746924171559,-8.100565809681763,-0.666803551857592,3.0233248965804367,-0.2623853603445114,4.732608378499228,1.5052393126568775,-1.7985717680723836,2.8497952643148627,1.6583317272673377,-1.4170220788103756,0.7588494536662147,15.80005876277455
117,118,0.11800000071525574,7354.95068359375,183.1800079345703,nan,nan,2.6809857080651485,-7.83853732439965,-0.7850672884572713,2.730832481439194,-0.32147668452981876,4.508014818853401,1.3432417400406376,-1.9110011737117656,2.7201875215650007,1.5987098118650558,-1.4683279906149296,0.8259000087494426,15.61909127603049
118,119,0.11900000274181366,7360.0283203125,182.67300415039062,nan,nan,2.812678415505017,-7.727571700103088,-0.848426263006624,2.7287499115664597,-0.3588285193565278,4.320082484208531,1.3126920540394085,-1.9658041138420241,2.5562172127097087,1.4660450171920056,-1.6509194319546037,0.9432327238556257,15.541276998334707
119,120,0.11999999731779099,7350.31982421875,183.01800537109375,nan,nan,2.8276401165651883,-7.548332757385742,-0.9526196388512382,2.5724914909741314,-0.505698902045642,4.14516077539918,1.2990191688334976,-2.1207790493980196,2.3309576422645577,1.3848539876359613,-1.7340969693018142,1.0000043463114026,15.537138838632682
120,121,0.12099999934434891,7327.39453125,183.40899658203125,nan,nan,2.8632606164723144,-7.443891514631004,-1.0241733884232131,2.569841291182486,-0.6455338762946539,4.003088947930148,1.359337911961339,-2.2503602002256042,2.0711856185122333,1.2766549704675019,-1.8807883179518632,1.0562308460710967,15.595846940690667
121,122,0.12200000137090683,7275.2587890625,182.94400024414062,nan,nan,2.830103716608778,-7.300792759516083,-1.108355384785803,2.5658616072289138,-0.8853621060462161,3.9334669391088517,1.5038375965567212,-2.478003562707698,1.7545157358003562,1.2172741837007781,-1.9575417306127443,1.07567628582682,15.758086006388039
122,123,0.12300000339746475,7189.3583984375,184.0189971923828,nan,nan,2.8291874289008323,-7.265059328860015,-1.1509754993909456,2.734823651214105,-1.0400367459031061,3.877473457241287,1.6711433972275627,-2.622201315914608,1.4244692387920301,1.1204669249113925,-2.132114991017498,1.095849913198082,15.930970724676444
123,124,0.12399999797344208,7077.09423828125,183.89599609375,nan,nan,2.7796312438426387,-7.17912684753133,-1.1909645047410278,2.9358266943538256,-1.2682903363475162,3.9080415201181986,1.9140772209655401,-2.8509050141423717,1.0508944647649097,1.0772951265261772,-2.2445189004608634,1.090059982725986,16.186227801413104
124,125,0.125,6948.03369140625,184.44900512695312,nan,nan,2.7161861576194717,-7.172366509298611,-1.2149944201245784,3.2238462828677417,-1.4197470442498128,3.9591895819228116,2.146986189280158,-3.01529618277723,0.6723982450528578,1.0238334552237165,-2.3899532824739027,1.0706871407817002,16.4404107332014
125,126,0.12600000202655792,6802.6259765625,184.9449920654297,nan,nan,2.6361637249156864,-7.10259728054662,-1.217676400354954,3.569282083943253,-1.6373621265651763,4.117869310871045,2.455463609000893,-3.2544326677549447,0.28164702885001924,1.0315900686488637,-2.4566827908768136,1.0466804287861085,16.77835418100429
126,127,0.12700000405311584,6639.34130859375,185.7360076904297,nan,nan,2.5388593204649346,-7.151560842318117,-1.2118838933081557,3.943718824230417,-1.7132396405967865,4.247695806625795,2.67212942588108,-3.364444284287514,-0.09128258371334907,0.9953660935353024,-2.567377453438175,1.006691604428691,17.047362877841437
127,128,0.12800000607967377,6467.73828125,186.2480010986328,nan,nan,2.446126223284978,-7.145296229715248,-1.181897625381697,4.362727826505387,-1.8473506056821967,4.4868745376143035,2.9408038428527887,-3.537696175735743,-0.42884060795291024,1.0283809055169348,-2.589973521058655,0.9759600990114098,17.404390547088894
128,129,0.1289999932050705,6296.48779296875,186.48300170898438,nan,nan,2.3284969998730776,-7.2100374063016845,-1.1519848027913069,4.749423258680198,-1.8899743477903377,4.715046773714835,3.1255429628127316,-3.6190608393520463,-0.7376604875276265,1.0241312543914298,-2.60069343392364,0.9220401644802093,17.696602239795936
129,130,0.12999999523162842,6124.55810546875,187.5030059814453,nan,nan,2.2624094066465523,-7.234641050407474,-1.0796621089124216,5.150031891740429,-1.9565416411019585,5.000546227518236,3.319229866045427,-3.7086883327961866,-0.9587411552706805,1.0659136625297383,-2.548287087648785,0.902423293211503,18.03498063655863
130,131,0.13099999725818634,5954.0361328125,188.10400390625,nan,nan,2.1365852636361113,-7.367057089956695,-1.0345641252675797,5.448564897233942,-1.925580575648689,5.224560599980251,3.3966115492285613,-3.694246190441117,-1.1759204432653492,1.0325874934241632,-2.496395473942978,0.8281527623982575,18.274009008295838
131,132,0.13199999928474426,5796.19189453125,188.2100067138672,nan,nan,2.078835249993753,-7.428464164058643,-0.9357874933070918,5.7386834133409454,-1.9322714676510286,5.489349091074772,3.4869968159459757,-3.6745545709878082,-1.2764195622656977,1.042291792446531,-2.3709410359126077,0.8044979216554488,18.508485835371673
132,133,0.13300000131130219,5657.57177734375,187.87100219726562,nan,nan,1.9735253059240367,-7.545274517862317,-0.8610243307831726,5.9143764472229385,-1.8907546173059857,5.699439870790447,3.4876436007066904,-3.5827195808417773,-1.3742112691844877,0.983982302065739,-2.2279283940168906,0.7316320325442621,18.653767340111195
133,134,0.1340000033378601,5537.0146484375,189.1020050048828,nan,nan,1.958139213619509,-7.604241653211602,-0.7262807897201309,6.064777347323065,-1.860666084773413,5.877981343474194,3.4660550517806463,-3.4440150907456855,-1.3495947003477733,0.9490396727994288,-2.0530919290794167,0.7258324857063829,18.75046546814153
134,135,0.13500000536441803,5436.798828125,188.8560028076172,nan,nan,1.8677321133209792,-7.720441979077954,-0.6411809513824612,6.102744880471247,-1.80575051854539,6.012392648105217,3.3824545541542768,-3.278052671638308,-1.3793210960459343,0.8362731799636492,-1.8670119528200564,0.6432686472064106,18.781065651054313
135,136,0.13600000739097595,5363.0390625,188.8719940185547,nan,nan,1.8725704482525989,-7.722859104638905,-0.4957281501278552,6.099501275421818,-1.7501048421672278,6.10736002011508,3.2605222675269974,-3.056260331503142,-1.2541487999667678,0.7702244392728786,-1.6445157086085467,0.6448188697813246,18.693273540067306
136,137,0.13699999451637268,5317.28466796875,188.2670135498047,nan,nan,1.8211973939628434,-7.762572592901312,-0.402646923922104,6.023424992046608,-1.694235213608072,6.162151004997385,3.1114294219662963,-2.8477149651054656,-1.2030944553112706,0.6472623951773987,-1.4311656491290512,0.583873578386103,18.579675964620204
137,138,0.1379999965429306,5298.2763671875,187.67800903320312,nan,nan,1.8843320600397182,-7.673702773061408,-0.24483117183152472,5.922961258774901,-1.618273102988216,6.128253435939823,2.9077172660656747,-2.572394587483898,-0.9924445579545698,0.5897319259333865,-1.231639413190335,0.6315819567705462,18.320958637219068
138,139,0.13899999856948853,5303.892578125,186.52099609375,nan,nan,1.8889077238090497,-7.606991534294494,-0.1474306067944982,5.775048068862162,-1.5554372652940354,6.079616024727344,2.70759075591825,-2.351190618945524,-0.8891841714892849,0.48392279327432597,-1.0437930401899733,0.6071119826504724,18.067313819705472
139,140,0.14000000059604645,5332.54638671875,186.3300018310547,nan,nan,2.0082245956960603,-7.407502952454062,0.009493182399794945,5.603915945669464,-1.4587566287548663,5.901554014488179,2.4459145528676753,-2.0637213403243924,-0.632645365479584,0.4558157192311389,-0.9109670310385181,0.6980828598810517,17.64432922871387
140,141,0.14100000262260437,5382.0634765625,185.21200561523438,nan,nan,2.088293850255645,-7.213126295842414,0.11764954803447665,5.410576536914009,-1.382683260718552,5.716782577135148,2.2078819513252204,-1.842374432399313,-0.4818573241696717,0.3956260275984101,-0.7914306614118595,0.7333017180744755,17.248122977085767
141,142,0.1420000046491623,5446.43359375,184.33599853515625,nan,nan,2.2398938623925178,-6.925979063873904,0.2600276976044148,5.198311157088405,-1.284277094233147,5.413631423236431,1.9322881863495214,-1.574830560448875,-0.22911537928824643,0.3973792991284969,-0.7265373444411439,0.8568213936707731,16.714600895393424
142,143,0.14300000667572021,5522.5458984375,183.56700134277344,nan,nan,2.3499529578026332,-6.656864706817204,0.35705862120833853,4.979506020140684,-1.2172786537706917,5.143752907215884,1.700729913237686,-1.3854165602353044,-0.09086475396173029,0.36045408329992895,-0.6559368201857417,0.9163948524292697,16.24820178942784
143,144,0.14399999380111694,5606.12939453125,182.05999755859375,nan,nan,2.515675103780684,-6.3504288983725825,0.5002608672181454,4.79366844342791,-1.1328840325544958,4.749023650889636,1.4531401004032896,-1.1387951492091537,0.13753814263306754,0.397539251221158,-0.6678005454081077,1.0787942571309852,15.692899143714042
144,145,0.14499999582767487,5687.2744140625,180.7469940185547,nan,nan,2.6174542353404386,-6.092470056932755,0.5984880793539934,4.611027829105062,-1.093680285490279,4.443138435407703,1.2668474085871209,-0.9868990295988078,0.22183271922739334,0.37910477501831386,-0.6344209035132026,1.1508831928209031,15.268345193928294
145,146,0.1459999978542328,5759.1396484375,180.8990020751953,nan,nan,2.6890912839152756,-5.898429559260401,0.7250491379539264,4.505170223862863,-1.0631554424011684,4.089658351177898,1.1185741630783639,-0.8108834494269748,0.3221630435543901,0.4218630716644502,-0.6506323894107616,1.2681364806167459,14.874986183154864
146,147,0.1469999998807907,5818.49169921875,179.48399353027344,nan,nan,2.715305891288383,-5.767621156930758,0.8398535215682259,4.433931342786744,-1.0705359853504155,3.8141285667857963,1.0288057218125264,-0.7036255509141784,0.3072754611748933,0.42870874370756196,-0.6344024329575343,1.3202772108254401,14.630196626126896
147,148,0.14800000190734863,5856.974609375,179.20201110839844,nan,nan,2.653400220245633,-5.77760497405798,0.9685438891329267,4.4714711325578,-1.106093863214472,3.551695369579547,1.0200949035879434,-0.6063085052937287,0.25055116686859447,0.48597599799249497,-0.6481268631550207,1.3689350162971055,14.521493755736914
148,149,0.14900000393390656,5870.8291015625,178.3730010986328,nan,nan,2.57428723205071,-5.81345717966768,1.0791798652515103,4.49731373987778,-1.1672879673884844,3.3884514091245537,1.0394337467840429,-0.5780429985012424,0.09789750407553938,0.484058452319947,-0.6003578537462015,1.340467376338642,14.535816713148424
149,150,0.15000000596046448,5864.07080078125,178.05699157714844,nan,nan,2.393856998562361,-6.019149699109187,1.2107366524467604,4.66494899024416,-1.2456563632543507,3.254730079153518,1.152054553520364,-0.558516524690211,-0.08930688837717472,0.5484564062981951,-0.6024412497550337,1.299830237848813,14.706510924259337
150,151,0.1509999930858612,5837.95458984375,178.03399658203125,nan,nan,2.216139442512597,-6.209475621681562,1.3306436279553622,4.80586145662621,-1.3272421403399512,3.1907818441761573,1.2673123731864682,-0.5795568867704883,-0.31702983899168785,0.5759229949240809,-0.5613388883618304,1.212300067169351,14.915104276977827
151,152,0.15199999511241913,5789.44287109375,176.9709930419922,nan,nan,1.9404424836519467,-6.532394509826208,1.4511330218127778,5.049059654075655,-1.4043061383180369,3.181028642612784,1.4538634603211495,-0.6144726106631108,-0.5614563945923544,0.6616116440285629,-0.5582660707376672,1.099754875724448,15.230670639030013
152,153,0.15299999713897705,5720.31396484375,176.64700317382812,nan,nan,1.7691918768613237,-6.710951843054136,1.5542167332787957,5.172028814009862,-1.462994795467955,3.196161242452154,1.5676289601890776,-0.6699680504659654,-0.7928974750156235,0.6712071244218153,-0.5004661157431319,0.9729044640185546,15.449246160712715
153,154,0.15399999916553497,5642.06298828125,176.927001953125,nan,nan,1.4500015593413602,-7.068687756858248,1.6435538621728094,5.43567783719064,-1.5112028764184637,3.2739730674881202,1.785687085776288,-0.735885356286636,-1.023110524090206,0.7785543195208775,-0.5173661240592903,0.8236603835157765,15.783771548029124
154,155,0.1550000011920929,5555.77294921875,177.2310028076172,nan,nan,1.250560797096587,-7.268014897232786,1.7150388015559421,5.573592991911822,-1.5369408323421339,3.3354701847020984,1.918549557300759,-0.8003240927992468,-1.2101562862809865,0.820151421963813,-0.5030271253011436,0.6874219686624559,15.978963187646425
155,156,0.15600000321865082,5459.26171875,176.67100524902344,nan,nan,0.9458464564647039,-7.569860012307313,1.7498521373838862,5.778761525638213,-1.544153931623947,3.4508737246842776,2.1166455717854,-0.8673780845870415,-1.3730460098461348,0.9213231336079245,-0.5507353307795942,0.5345160448960927,16.203673499013586
156,157,0.15700000524520874,5357.20263671875,176.13299560546875,nan,nan,0.7884466981166381,-7.707937755023653,1.771521081445354,5.8596977007234585,-1.5436369408906765,3.5129749893807403,2.2282830369355326,-0.9272387494445514,-1.481317425052457,0.9583949821204648,-0.576557823699598,0.41379215810605985,16.29703748801418
157,158,0.15800000727176666,5253.82958984375,177.18299865722656,nan,nan,0.542689093506949,-7.9313942049808395,1.7581224806996203,5.998635103564187,-1.5151229173741088,3.61182198135699,2.397327832628254,-0.9811458907314711,-1.552675999536167,1.0528391171266922,-0.6872973319016821,0.2791574809678743,16.400306894030983
158,159,0.1589999943971634,5152.00048828125,177.18499755859375,nan,nan,0.45987157894916914,-7.995306327554066,1.7417837573498636,6.023394586953621,-1.4897897893254675,3.633561707713942,2.4757204405387068,-1.0195586980656273,-1.573599929592156,1.0818286823449703,-0.7764021504672982,0.191517568411818,16.3911647556783
159,160,0.1599999964237213,5055.009765625,177.0469970703125,nan,nan,0.26959343497824,-8.11931551461436,1.6817950958302414,6.076966210279449,-1.4334040797380128,3.707750015561906,2.6085671213435067,-1.0479389416981393,-1.5544137396198667,1.1625075839935228,-0.929058526026785,0.08139967685977442,16.352408988121397
160,161,0.16099999845027924,4963.96533203125,176.83299255371094,nan,nan,0.2674634008210684,-8.097166599530253,1.6441213978532179,6.04091489095281,-1.391267041319492,3.680276511648099,2.6466014924866124,-1.0565112942830406,-1.497143195190849,1.1756556302957955,-1.0640198674274783,0.028785080259300926,16.24417726115322
161,162,0.16200000047683716,4881.35009765625,176.72900390625,nan,nan,0.16219373561660455,-8.118401878988774,1.5653485898074506,6.01979242926322,-1.3169516444944303,3.7068409399179876,2.7347603387654447,-1.0542563059608785,-1.3949827043125334,1.235506829020473,-1.2623364862419342,-0.043754745897361356,16.08929860371498
162,163,0.16300000250339508,4807.4150390625,176.68299865722656,nan,nan,0.24004733490227342,-8.025210682921209,1.525860914201694,5.940587212515505,-1.277823564293628,3.6227113756764067,2.7450681676479336,-1.036955915897167,-1.2792886003919968,1.2287798214575278,-1.4380486007410958,-0.05974220512528742,15.910533032296616
163,164,0.164000004529953,4743.06884765625,176.28399658203125,nan,nan,0.21544492838995197,-7.942747923694296,1.4362222853486208,5.84561275411411,-1.2093102396155582,3.594615193927488,2.793601295469061,-1.012351859717262,-1.116802486986975,1.258989580554974,-1.6560459395477944,-0.09113490732163346,15.642257631226776
164,165,0.16500000655651093,4689.154296875,175.54200744628906,nan,nan,0.3304638211874759,-7.7926072598859015,1.3840267243470024,5.720822311776803,-1.1859349880874763,3.4764783866151547,2.790684328186869,-0.9797448165720641,-0.9526748291160153,1.239144792404626,-1.846009147798293,-0.07716443865962236,15.38730479166247
165,166,0.16599999368190765,4642.9404296875,175.87901306152344,nan,nan,0.3999971225306783,-7.623647461130225,1.3054439023330824,5.569751396010896,-1.1323170080355587,3.3798111882526647,2.8061111156352854,-0.9390775244832328,-0.7507288054341027,1.2369347885393291,-2.073405148724831,-0.05700857091173721,15.033586418912117
166,167,0.16699999570846558,4605.08349609375,175.75,nan,nan,0.5918042194513636,-7.4289240718174785,1.2699815799613854,5.417954396645682,-1.1355982558003572,3.199247383982639,2.7876113276813266,-0.8963192789304909,-0.5618669504873768,1.1949932634915035,-2.2716055841144835,0.0024859882037491995,14.750387550152373
167,168,0.1679999977350235,4576.8076171875,175.0709991455078,nan,nan,0.6733779146210466,-7.198065730771056,1.1860304181156816,5.2115654141085415,-1.105131702020338,3.0923774931364463,2.785768774699694,-0.8606753189140535,-0.3450348869460486,1.182496789499292,-2.4435523215211616,0.04146746751740085,14.330760195681808
168,169,0.16899999976158142,4556.59619140625,174.3140106201172,nan,nan,0.8409915267517848,-6.975890265072058,1.1336325690831064,5.016826478234664,-1.122717290690227,2.923994333812434,2.772058310232345,-0.8318650864196355,-0.14529480829168057,1.1459009198520627,-2.6004375862810267,0.11124856041727421,14.000053553063157
169,170,0.17000000178813934,4538.3701171875,173.83299255371094,nan,nan,0.9318685348802402,-6.725605577907803,1.0579230973205658,4.788995617302432,-1.1191237841970658,2.8152503570368594,2.770557423996465,-0.8213144938103519,0.0510183652489274,1.1280066908589665,-2.716211274207165,0.1592765673562794,13.59097548646221
170,171,0.17100000381469727,4521.6044921875,173.6739959716797,nan,nan,1.0997720019227886,-6.519399153529919,1.0180570916811487,4.598512481949193,-1.169991607625139,2.651656416786979,2.7647528569021027,-0.814238196954893,0.22085988537610138,1.0899466425912554,-2.8199363539814444,0.23147269200255166,13.32201445482723
171,172,0.1720000058412552,4508.7216796875,173.3719940185547,nan,nan,1.1377691217746078,-6.300755276013727,0.9355257417707008,4.367530738711009,-1.1887664197903425,2.6008581476593284,2.7812919349585763,-0.8470699216368799,0.3653759506679102,1.0774042594828324,-2.8497104543600273,0.26032059797099766,12.987779460362418
172,173,0.17299999296665192,4498.00830078125,173.04800415039062,nan,nan,1.2406480577626366,-6.134435460327274,0.8912995583009555,4.188419707594677,-1.2536546481372852,2.501336208815119,2.7968661717815175,-0.8776377648441092,0.47888358551947074,1.0492010616918772,-2.88356281657357,0.3046256620539864,12.794596867895997
173,174,0.17399999499320984,4487.439453125,172.49900817871094,nan,nan,1.1876509913868287,-5.9823832753059785,0.8032385219524978,3.984617061661938,-1.2869584846525173,2.5443326178666794,2.842051459793273,-0.9609281411684338,0.5381624926141146,1.047015687313313,-2.8151376478171857,0.28467028133987743,12.582946762505506
174,175,0.17499999701976776,4475.779296875,172.13600158691406,nan,nan,1.1963624427455881,-5.880114100140043,0.754154152386151,3.832951742677142,-1.3529980696556523,2.5330016958127235,2.880116454160367,-1.0234307007217072,0.5749105383731433,1.0269387115111523,-2.7715511837538047,0.2827272389956149,12.484159384681774
175,176,0.17599999904632568,4461.17822265625,171.75100708007812,nan,nan,1.0519508867454594,-5.8043435465685205,0.6743470952908184,3.6822337980902202,-1.3696158627354649,2.6770486095198236,2.9397185862601574,-1.1400198808037103,0.5426216590976212,1.0346622046934224,-2.6244063223063865,0.20485237068458872,12.386826562782801
176,177,0.1770000010728836,4442.14208984375,171.36199951171875,nan,nan,1.015615122768848,-5.754210049102491,0.6510900981430017,3.5782070750507704,-1.421000323873435,2.709096260697079,2.976019263406895,-1.193175088617062,0.517108811583608,1.0104183772227897,-2.548130618951057,0.16889563898345308,12.35886573276858
177,178,0.17800000309944153,4422.6220703125,171.2670135498047,nan,nan,0.8158936053394332,-5.743186921844987,0.6046369811807948,3.502158810902444,-1.3965291808480043,2.9237711323537323,3.0330296312012597,-1.3103700937375764,0.40504809465093017,1.021691159741221,-2.361051142583973,0.046346016995196415,12.347180053915944
178,179,0.17900000512599945,4401.54833984375,171.21200561523438,nan,nan,0.7135911662714423,-5.7284144462241695,0.6094566206383142,3.4465713651205103,-1.3853284349609298,3.0302506244794327,3.0534065176384564,-1.350577870672626,0.31444672967641163,1.0009271412106515,-2.2446344007378514,-0.03555095298301983,12.340651892697416
179,180,0.18000000715255737,4374.5634765625,170.69200134277344,nan,nan,0.5150826814663289,-5.75761117058373,0.6150635249457452,3.4286053841895647,-1.310000474434328,3.2418061146348816,3.0766823023665926,-1.4319999953052043,0.15151977951459528,1.0028716345009687,-2.0694128046726075,-0.17662941085595626,12.36391879475049
180,181,0.1809999942779541,4343.8212890625,170.18600463867188,nan,nan,0.4153393601250399,-5.749746089618229,0.6621800597704214,3.4017486502376766,-1.2513013950157976,3.339553641444445,3.06238801471687,-1.4264259715943655,0.0288945774568158,0.9668133354172475,-1.9695739981775315,-0.2709680872668711,12.336314464951304
