b000, b001, b002, b003, b004, b005, b006, b007, b008, b009, b010, b011, b012, b013, b014, b015, b016, b017, b018, b019, b020, b021, 
-3.150925150283431, -0.29030952574699814, 2.0894164548095957, 2.351122918214029, -10.160436675690068, 27.63509808868848, -20.943901402555014, 11.525925945070897, -8.23159110256895, 3.235549680367436, 11.497308169847873, 6.707692475491723, -6.736683815075078, 0.8311302855740421, -15.319247045198717, 16.385648405135512, -6.45086220218852, -2.191855433087318, -16.52394672238927, -2.5431020746189827, 1.909445840355979, -9.666671248401201, 
-3.013828232000791, -0.44624229489054645, 2.1914789406027455, 2.100774734216525, -10.101535856047274, 27.734444565651337, -20.33277081331345, 11.288013815255178, -8.27814750780308, 3.026739992299129, 11.232771823254337, 6.59150463733132, -7.039617437810302, 0.8360656117005378, -15.046112988412325, 16.462827789971865, -6.70459017868769, -2.243439440833745, -16.314470919106963, -2.720335251319256, 2.060275525017008, -9.614858577422234, 
-2.8571608215811337, -0.5110361697372698, 2.253109066004489, 2.045695571338413, -10.110656412283765, 27.72285983689235, -19.95268263834571, 10.812558955114218, -8.309081460428423, 2.7207248510065885, 10.890442508675669, 6.302196443393159, -7.149893196019562, 0.9090186185963306, -14.932944615647095, 16.66944355431317, -7.067496879220867, -2.4749947838776705, -16.115802689058885, -2.8094296097970415, 2.2489590285550642, -9.585860960327112, 
-2.638510983157711, -0.6757988031275939, 2.2688094972215573, 1.6668400667005738, -10.112220252589221, 28.018260330237606, -19.547578481518464, 10.477850275783553, -8.415506950262879, 2.5288433029026596, 10.575512561575296, 6.2152817469010495, -7.301611556959153, 0.86702881020885, -14.72601707673263, 16.872532328344604, -7.441127105888238, -2.4885667486860172, -15.800994453895484, -2.971006483579485, 2.5136349424780544, -9.369038458982395, 
-2.408915133531151, -0.7278959695141329, 2.2494724049490773, 1.521275041206972, -10.167550605829499, 28.190405789435008, -19.48181439787693, 9.828458810342772, -8.512715457447817, 2.1737380060600047, 10.131529994670007, 5.906823115793449, -7.229516855237432, 0.8845137206009341, -14.72751169125359, 17.373249756672163, -7.902934272960286, -2.636856713150309, -15.733431160505708, -3.0578664699149916, 2.795660326144009, -9.12836577104418, 
-2.155871186650738, -0.8167719319094384, 2.2657387154537676, 1.099017461683399, -10.180717866077858, 28.6092176755397, -19.357654445932663, 9.43947886451247, -8.598072872118571, 1.9667985554387728, 9.810097330792997, 5.840164555652, -7.14192558211799, 0.8091358520156413, -14.648027922864651, 17.645082072860347, -8.295093051306619, -2.613199900609486, -15.464664897697531, -3.1581149047433374, 3.081029017429175, -8.817967643284279, 
-1.9259936222317982, -0.797153538681261, 2.26421152523529, 0.8420780489941118, -10.166010879412655, 28.90319045577053, -19.47619475991279, 8.805591886477972, -8.701237744070038, 1.55884703513191, 9.347584200861062, 5.585302592956232, -6.905421462715072, 0.7589656992947351, -14.739183673488595, 18.2163789503483, -8.706231108942077, -2.635150523776975, -15.554154140735408, -3.2428036461532783, 3.360756888214517, -8.397213301534329, 
-1.6829610928406564, -0.7446557245622009, 2.3336276191638508, 0.39942839640682404, -10.11165311856325, 29.34205949045943, -19.559156990392005, 8.46138176342266, -8.770301015547311, 1.276556662431777, 9.058318790899751, 5.535027776208694, -6.615260131462647, 0.6569428329206924, -14.775205969313872, 18.47670429448382, -9.046072979110106, -2.571898116793989, -15.427097942354235, -3.2692529408505933, 3.6215138138917276, -7.997520449218619, 
-1.5036694230318128, -0.587001873877332, 2.3544558989015534, 0.08671301498912104, -9.974387561441608, 29.64349895576476, -19.800973935120286, 7.976830798701744, -8.886886612653099, 0.831800539323361, 8.676949666300112, 5.287594746075606, -6.2273145308166, 0.5378485837962074, -14.908302435373876, 18.95076995726007, -9.312046096058397, -2.4942871649095517, -15.694663049217866, -3.2641662427506364, 3.854534613401382, -7.5093782613739855, 
-1.2871020934100372, -0.39152537791601444, 2.48999529202388, -0.33590096987709356, -9.839980004384525, 29.98400587953596, -20.051108015609884, 7.825603309914621, -8.936456931204082, 0.5740027341154235, 8.551863490376656, 5.263486893530359, -5.772775909212671, 0.4114036250012567, -14.97250880984579, 18.966408902499538, -9.523946048906144, -2.402405543411125, -15.668827204434239, -3.152054641412713, 4.056944945014108, -7.154141545177375, 
-1.2101008468765404, -0.11136600763886591, 2.504496918070266, -0.5815875120605638, -9.577946735270679, 30.158217982581135, -20.391818366547337, 7.524237634042467, -9.109978832299984, 0.13221623368232494, 8.312966883725315, 4.9568555984097316, -5.310469834907811, 0.24847732406940481, -15.117488195185109, 19.285319083380383, -9.611304674771995, -2.2746077976618677, -16.17962534271979, -3.0591038713997474, 4.239835266847018, -6.687171522784221, 
-1.062797501777429, 0.1965301074564152, 2.661620544453291, -0.8903098221619978, -9.383560882988872, 30.306422835186233, -20.78315743653748, 7.493826520534982, -9.176105502277894, -0.09659958397120555, 8.344684852051106, 4.840743554906515, -4.7765537501792155, 0.10929173338559199, -15.19244614130867, 19.16273736380073, -9.710010661616394, -2.1691835019069843, -16.379927218382065, -2.8495089377619416, 4.3922432445949235, -6.404368810378495, 
-1.117123480848141, 0.5186061447858014, 2.640528978937463, -1.016469394779137, -9.071930535855259, 30.32570904865423, -21.134685837155367, 7.379620812893146, -9.379711197837361, -0.4050991233218919, 8.361741378482986, 4.456179383898111, -4.333181797356705, -0.08008810817921717, -15.28183224234873, 19.262749698679723, -9.619295166953572, -1.9939034440557766, -17.077060718410728, -2.7106877490836094, 4.500259826696414, -6.057300974253451, 
-1.0968000353646452, 0.846391884302209, 2.768101276421771, -1.1848978804869212, -8.899591960791293, 30.311902338908094, -21.549816540056927, 7.442412384565049, -9.443884602740896, -0.5179537120960077, 8.632728734366589, 4.2478234412398175, -3.839765650106697, -0.21466967428851078, -15.313899938935457, 18.995603848475252, -9.616725310974402, -1.8872380624635459, -17.455554220903085, -2.4859752313929118, 4.584861045481897, -5.920434581994543, 
-1.2905909410286152, 1.0734222856915108, 2.6935918334014843, -1.2036736518504951, -8.635531525361552, 30.235858865986746, -21.825244537793523, 7.457640593994347, -9.627539513910815, -0.6041282779046913, 8.914471341526438, 3.8401382062636955, -3.5000777593088324, -0.3843602266732371, -15.286005446934386, 18.93252677394757, -9.380083869471179, -1.6763473637048594, -18.24040463615239, -2.401050452856739, 4.592052981005917, -5.767592475948422, 
-1.3646098640552196, 1.294144655893915, 2.8148853363811663, -1.2944076860538112, -8.563903026776115, 30.127651439957955, -22.219895982693043, 7.554729825847683, -9.607613502572795, -0.5269472687348438, 9.400396264683566, 3.630601072077942, -3.0857025316047637, -0.45961123886152355, -15.236111627397023, 18.550721383574118, -9.365593567207558, -1.5567182444567473, -18.648973410296755, -2.2541183801120983, 4.603962983339859, -5.8274587851211, 
-1.708684129698727, 1.2901615453023472, 2.6305709000734523, -1.2128657362751987, -8.385382585978803, 30.10987236929808, -22.341112236078313, 7.689246282722767, -9.811294977760818, -0.41077533699132496, 9.951513825313661, 3.2638232633295536, -2.9000170106521943, -0.5708156519695039, -15.084877881485086, 18.408215479596667, -9.03530442721369, -1.3108587688380848, -19.482521551406087, -2.3220024710897516, 4.538343124276436, -5.91241496653255, 
-1.8800867377302606, 1.2696265628596668, 2.6619778663030176, -1.2391948076338213, -8.3964582700587, 30.01925096747803, -22.591139314016324, 7.790878549178122, -9.795174017887428, -0.20787816168878587, 10.566040360336004, 3.065769325036169, -2.6397628149837353, -0.5595433915003051, -14.92008398334269, 18.04983411590951, -8.966563722100377, -1.156938224986963, -19.943630225524878, -2.3545375589575386, 4.482427363131808, -6.121086559898256, 
-2.1952191963282424, 0.9838344763518402, 2.446589375953786, -1.1335058114931469, -8.317742842274225, 30.07101392590428, -22.526630244696147, 7.992154581509271, -9.95923478055726, 0.05613364896847099, 11.221917831313728, 2.83647663456435, -2.587329728068891, -0.5479775721715856, -14.640044672860954, 17.87456206831626, -8.581094859314197, -0.8721703475965736, -20.6332718295801, -2.5536957603636123, 4.328191655872829, -6.365816076331839, 
-2.314019928271937, 0.7741521168557375, 2.4773364017371446, -1.181897304532575, -8.386836522692004, 30.009162366221307, -22.641717209819607, 8.102364739578974, -9.913207637012963, 0.26997390636204155, 11.823546219169446, 2.7180939439891567, -2.4377531650562676, -0.4437441484728499, -14.344587082427184, 17.549326220282055, -8.467574949170308, -0.688790689838632, -20.994976315909014, -2.6721256828176068, 4.173441191356084, -6.650155979602874, 
-2.4615347106996017, 0.27794226210590445, 2.311520657816734, -1.0981024104755654, -8.352247942883244, 30.12343188827861, -22.408053588838147, 8.33592295070912, -10.09140470509819, 0.5195810554512793, 12.420051027639506, 2.6340673725676913, -2.461889992194759, -0.34095992041376416, -13.946425713813284, 17.351082494381266, -7.999294165943693, -0.3536590014694911, -21.494515407118623, -2.9185071562459184, 3.9317174093518563, -6.927364878609074, 
-2.438528078205456, -0.043314496765138134, 2.3808084065565436, -1.1856952246526187, -8.408369404302537, 30.037950378929903, -22.398645451083564, 8.379649627282651, -10.034171748072154, 0.638387910641845, 12.829320779714575, 2.5741293776371634, -2.3716249600858688, -0.17261178362213928, -13.532978495457119, 17.028223827020955, -7.796599627723628, -0.14155029823168636, -21.689688011518093, -3.052174524411335, 3.6802800161075537, -7.149595438698171, 
-2.374394387529193, -0.6536811410184497, 2.254956180435398, -1.0974617477537416, -8.350659411761805, 30.193534336712393, -22.01321070000133, 8.638355697699946, -10.256299893675088, 0.802460557692558, 13.237647467408836, 2.6413298333061594, -2.449446849542636, -0.009191974947863875, -13.088086587819642, 16.84426691436602, -7.259023467172608, 0.19283850604430472, -21.946955371148743, -3.2583397494960185, 3.4135210156308746, -7.3755833342580965, 
-2.2286600669432226, -1.0423564642106569, 2.3351623743723633, -1.2323030420391912, -8.363344388373129, 30.05058407866687, -21.91841605270214, 8.561927821140772, -10.189334876912167, 0.8041409908815506, 13.355244084462434, 2.627038224546105, -2.380889031539356, 0.19741226181001456, -12.647255161735968, 16.523647325400784, -6.959057030966463, 0.4047920629969988, -21.903913134496005, -3.400608819483371, 3.1269589144978496, -7.469652869276107, 
-2.012244256438885, -1.656911451997841, 2.2147229358712197, -1.1423774733082914, -8.280381379760613, 30.170052305444333, -21.503999446729267, 8.732471910236555, -10.457845533365521, 0.847652075698775, 13.489577977564215, 2.808284560562329, -2.4500008397574855, 0.36799569874803445, -12.318159012891252, 16.366780490513186, -6.493577814785187, 0.7001401884061468, -21.872258023341416, -3.5529743322757015, 2.979015082653727, -7.597827418201441, 
-1.8194333941984937, -2.0649371322687053, 2.224757539330676, -1.291908646895808, -8.270947267619162, 30.011135572687635, -21.362749946461427, 8.54713682597109, -10.468312032312019, 0.7468329834099438, 13.369263498945758, 2.8414341879052416, -2.395712817201428, 0.5565201184153215, -12.007765705835228, 16.10888459944725, -6.207731223687816, 0.8933104604807299, -21.615713855206206, -3.7011273965907763, 2.811202835921745, -7.591304739142798, 
-1.4989852138314477, -2.6415440015090588, 2.108198764423309, -1.2391070170739669, -8.202950520591843, 30.11608818168415, -21.009476977344598, 8.58860793742117, -10.807271422582263, 0.6752240671357577, 13.248521996750988, 3.1291727560407114, -2.43473393706739, 0.6962590547028751, -11.911058317572762, 16.010216062526258, -5.943676766122118, 1.1475787344063373, -21.305579371059668, -3.8087799483553963, 2.8650990935430802, -7.668418829858858, 
-1.2398617971564625, -3.045620003734507, 2.0633408358336247, -1.3665505893734047, -8.197813871895782, 30.048137516912078, -20.909100942934426, 8.356778980942149, -10.978194281798093, 0.481139625262209, 12.949007079869485, 3.295534371713624, -2.4044583190240734, 0.829652594030132, -11.858138427561387, 15.906312444537713, -5.841346918804519, 1.3336379982330906, -20.90882288434119, -3.919854867885366, 2.9207832737714123, -7.665109609446409, 
-0.8743580275180395, -3.51850669294808, 1.9812495841564601, -1.3891716384557933, -8.182485395965134, 30.148103440672006, -20.763386952966208, 8.244588255769482, -11.35934607422107, 0.2753390672372563, 12.645820350085827, 3.639044324072637, -2.411169068725146, 0.8711666782301126, -11.962316713589683, 15.946854959130404, -5.902257341309937, 1.5472352211592386, -20.52635975510155, -3.980733100815217, 3.16611790710582, -7.758156812408931, 
-0.6574940626202829, -3.7867473653496657, 1.971411936662165, -1.5905334181217232, -8.241260318751245, 30.042118496571774, -20.86758941374498, 7.829618552422575, -11.49802070730611, -0.035194762428260105, 12.216475109948817, 3.7761058232743383, -2.3676922452453666, 0.9288737083391679, -11.999954132217717, 15.96818247931574, -5.992677609488145, 1.6885655540531141, -20.211115346649542, -4.068545835179903, 3.278390545536445, -7.764139242873021, 
-0.2520194393668753, -4.118283855857388, 1.9802586435259504, -1.654127821214428, -8.262170679475956, 30.1619704001634, -20.982447900881535, 7.680969166496824, -11.836171259814884, -0.2717260401694657, 11.859436072477223, 4.187290295938389, -2.366052813518972, 0.8782486735250341, -12.149675674476683, 16.161721028657368, -6.244603395759874, 1.8157709343577273, -19.994555082392953, -4.036831002889031, 3.526984145889757, -7.9060677634163925, 
-0.02519579034174029, -4.308308870789577, 2.0155872242015715, -1.7964753068887105, -8.34535759925783, 30.092881930729618, -21.218989408490263, 7.259959929929756, -11.957207947037457, -0.5846092055194858, 11.44926849091177, 4.357830319949802, -2.341104596331704, 0.8504686897425329, -12.1801830601839, 16.328303321006548, -6.430870181804269, 1.8661388344191405, -19.994397453837294, -4.068519245058831, 3.606340024879374, -7.972269180908437, 
0.4275349488438417, -4.5560785054635184, 2.104964653520069, -1.7907986546555295, -8.34976118025028, 30.201433808751755, -21.52051918340611, 7.131413397785621, -12.162500703320912, -0.7780453285467, 11.149029072558463, 4.801684627503108, -2.343388254640525, 0.7061528892660645, -12.265701230597733, 16.58734936544304, -6.777599878075097, 1.8133523750289289, -20.1520392242649, -3.9663135540376078, 3.7374006203659444, -8.141845967581096, 
0.5989066571222568, -4.645713111119762, 2.166884437832053, -1.8183138364221718, -8.401949910679594, 30.08099846131195, -21.775861156401533, 6.698159110448037, -12.09065580709794, -1.0485545856172458, 10.841767993120056, 4.901495844866362, -2.3455302774888582, 0.6137658894909012, -12.166385509279424, 16.706231969415423, -6.912136315349909, 1.653048036373029, -20.515190125517275, -3.9823829511216498, 3.625839151408643, -8.15755886675102, 
1.0140213057954208, -4.7640960443944005, 2.2921054842890953, -1.690111380390697, -8.343967913912566, 30.10403898061934, -22.16681494012935, 6.602612106543556, -12.062718464511756, -1.1996775307154033, 10.678532161375983, 5.28221695730346, -2.3536952546730068, 0.40519169775093256, -12.141194350662063, 16.838948135329108, -7.19826909001181, 1.326997366665615, -21.037429194586462, -3.840411683541114, 3.5387951506760467, -8.229935628904302, 
1.1878933177630833, -4.758178012009547, 2.342968346811432, -1.5312285449033767, -8.287526923189871, 29.94649028339865, -22.36234494196705, 6.3120884250052836, -11.803500379563259, -1.3721158309249113, 10.551253083295668, 5.369965031224089, -2.398266237282566, 0.25689164716129553, -11.98207179379593, 16.772474828994238, -7.260616124849014, 0.9036915318834812, -21.59157122650341, -3.800582982709078, 3.246871553266323, -8.110284577317861, 
1.59972380578211, -4.7286764216071875, 2.4517055996868837, -1.293704536715404, -8.0691361980467, 29.829339381210023, -22.760298466255794, 6.324606617223125, -11.466789704101652, -1.3949804466403992, 10.533303822706255, 5.682729139322451, -2.422827352314255, 0.023727240203105994, -11.901367525163174, 16.588642020163874, -7.450267264272974, 0.3340498918000629, -22.124116496925875, -3.572589622538289, 2.9330023368443183, -7.977427637445662, 
1.7137986399184066, -4.576688162807351, 2.434360278350322, -0.9255431716283612, -7.916998674732243, 29.622234827085673, -22.86064346093809, 6.137220250117429, -11.070241876307135, -1.4774370040772131, 10.553672796655102, 5.7051898631601485, -2.5083154420423432, -0.12714752655140651, -11.814323327529127, 16.303223787147157, -7.455749288956774, -0.2862845683611187, -22.68620529506013, -3.4811358954431704, 2.581762000006504, -7.673641250567468, 
2.0088342546487192, -4.377291013991643, 2.4532328571277953, -0.5471670012947676, -7.611239210154894, 29.383847638760134, -23.130471471800554, 6.171990815493725, -10.569553168007108, -1.430857613924468, 10.60560013612472, 5.892332972033795, -2.5625753782484115, -0.3153610269138903, -11.830021466648258, 15.867242440341355, -7.542714734401518, -0.971059710585808, -23.059474516969676, -3.2150051808914326, 2.2029632780687813, -7.33563041030685, 
2.0901281090942954, -4.081856958536193, 2.36814599395347, -0.013840606153480496, -7.401990050928532, 29.12805806300887, -23.08462204302643, 6.051335528666523, -10.161418370314644, -1.384243092337636, 10.656494789571127, 5.903926596057406, -2.688876951017059, -0.4099902180784188, -11.93426210936903, 15.437158553961408, -7.534895951864522, -1.6241051902866364, -23.398672930299277, -3.0355369733287536, 1.9237373856368631, -6.904238776469659, 
2.313259060424369, -3.7286199327720992, 2.343875838501925, 0.38666269246339013, -7.066114885362574, 28.768213069295545, -23.201061050605084, 6.08660281503647, -9.588647291287236, -1.2586288912680066, 10.66058615147159, 6.048951410855515, -2.775511923075425, -0.4996955375626571, -12.123040550579976, 14.86174857794861, -7.582889855004056, -2.2640329739824017, -23.387931521443804, -2.6972672728232254, 1.57260432826398, -6.463496929285584, 
2.330379093192604, -3.2863710961707744, 2.246092575835598, 1.0035989360838384, -6.919657249179532, 28.51300597684226, -22.96930132109081, 5.952176504836505, -9.285843333174475, -1.0915929400844628, 10.662334407900243, 6.0720131447387695, -2.956815608260779, -0.49448621304083185, -12.471799982965548, 14.437946466428418, -7.580502006861239, -2.813751972054514, -23.463551790105576, -2.434756567143173, 1.4552680107859075, -6.044488636688538, 
2.3486258365998047, -2.813846427885708, 2.1626941558679933, 1.3853275525679716, -6.708426355050403, 28.160938397936825, -22.83641828745956, 5.889912843190248, -8.796796639882249, -0.9403775740554268, 10.603880944807317, 6.158894091262189, -3.0940106000349994, -0.4744021383385572, -12.852728959678524, 13.908762934327642, -7.589721266037949, -3.2685940386209733, -23.132975087727996, -2.1027237440222275, 1.240661310729228, -5.672269204155953, 
2.247613718164284, -2.2390471013501774, 2.072436700667832, 1.9390425806821694, -6.682606082714899, 27.968718253274996, -22.4429371333129, 5.737883567464881, -8.600972552425135, -0.6837518461965756, 10.566267566679423, 6.21956824131648, -3.3209933959821263, -0.3738435465243834, -13.40523961554104, 13.565238318148321, -7.595952128550591, -3.640381685237425, -22.946360464518932, -1.7614096531723862, 1.2744295202458968, -5.416193417287227, 
1.9952115096133998, -1.7429275535251962, 1.9394948710740108, 2.1175547577114187, -6.659123721709618, 27.785928332300532, -22.153894334457327, 5.629926522937491, -8.187751262240784, -0.6047321682297109, 10.537378468163418, 6.287019444244099, -3.4791191311472507, -0.28842102206481646, -13.8926632108652, 13.168790987704384, -7.610522435183884, -3.873822299923484, -22.359338467458432, -1.5129874512994526, 1.20990058176341, -5.2788401835515755, 
1.7303551597748492, -1.1474317142153123, 1.8622505441994288, 2.5039960680342177, -6.823553252421605, 27.82407503577965, -21.681298534368413, 5.5064699392325425, -8.166335414241908, -0.3436085902997265, 10.561326689450912, 6.4076918070743805, -3.7166262933892096, -0.1478904414887487, -14.554813543413816, 13.002227775617188, -7.661417923744787, -4.058561984748202, -22.0803288366693, -1.1829187645919361, 1.440589764510508, -5.323834888279719, 
1.2580133803888751, -0.7606072647363123, 1.713171730749243, 2.4007038749255134, -7.006030036327905, 27.934448357583726, -21.34154024800952, 5.445325439691014, -7.9339968346699346, -0.38993759241815706, 10.640910623411932, 6.458973832404352, -3.8439474761807606, -0.05433578077027875, -15.023733665601064, 12.800875494325687, -7.7423507742310225, -4.125773655416008, -21.43761192807124, -1.0881855553039865, 1.6240324922201481, -5.497628540645285, 
0.9416271636716113, -0.2319436618959815, 1.7090946260726658, 2.565230166909017, -7.309592268843185, 28.224291487759263, -20.90669026989814, 5.460539289504982, -8.170254867597473, -0.13601351587989555, 10.774266400525361, 6.667678839218018, -4.05662003146292, 0.09879781386871284, -15.657242867831588, 12.801078530333532, -7.867170418248676, -4.189464533637229, -21.25985379905037, -0.7926465078722321, 2.111634704163984, -5.818915206369847, 
0.37991246484365915, 0.005729622492843447, 1.6095005833328964, 2.154262852643041, -7.63464424089792, 28.59182947317237, -20.675023377120095, 5.604748580697077, -8.160228276492449, -0.2870820872904775, 11.042995604475472, 6.749662114586413, -4.1312537299492735, 0.2026059278960616, -15.998219400870566, 12.770559169932968, -8.07195095231926, -4.170428320329052, -20.737591225740278, -0.8273292774800589, 2.579159187865877, -6.260857659502281, 
0.04124978498819282, 0.39138928506190496, 1.6960724977207557, 2.003593381868796, -7.991867613699843, 29.052120953760276, -20.415760761117685, 5.868115405637533, -8.555655021461368, -0.12859769677895852, 11.321069580993935, 7.026580390406487, -4.284834971936482, 0.36037258971975905, -16.45845210796406, 12.856929507894058, -8.283685787946471, -4.170897454467662, -20.625802053266234, -0.6302282521061807, 3.2455656658738157, -6.7928689343074895, 
-0.44757396962386675, 0.5010587452844094, 1.729053402777355, 1.4529433933113356, -8.381384451099558, 29.54337593130604, -20.350160173808128, 6.253658164219053, -8.816261121287729, -0.3034773455792866, 11.759926762318898, 7.128204881833907, -4.322042817477528, 0.49984007505920247, -16.678343267588982, 12.913312759876606, -8.588006004667484, -4.153836892187513, -20.369079423514062, -0.7370183875027563, 3.957755441871862, -7.37338248354783, 
-0.7026073130305728, 0.7743766350957259, 1.9051531248920466, 1.2126492041243344, -8.683448499434824, 30.03403602013451, -20.253542849622832, 6.7127621635425365, -9.306206714901595, -0.1828824459792536, 12.100626405516673, 7.476464518324767, -4.450500145245604, 0.6583006928201016, -16.982979240909028, 13.017105570044283, -8.78691160289979, -4.112861427918188, -20.351752724317837, -0.5768801166407803, 4.618235537424189, -7.952249434261021, 
-1.089148964901701, 0.7724409340464482, 2.0377306829290687, 0.7065339217350601, -9.098966987789499, 30.55325311963845, -20.37756557669382, 7.251990220619206, -9.69115220085282, -0.3709151388465353, 12.64962366880717, 7.549043772942712, -4.4639207700162205, 0.8290660829291131, -17.159252918771656, 13.11504676284681, -9.11834709597642, -4.146209980086116, -20.313087411142565, -0.7282683357693727, 5.362076491558221, -8.569973157765961, 
-1.297846693191114, 0.9106960559486799, 2.2238214803289935, 0.5145330899536706, -9.29775915376179, 30.963271652496605, -20.41000669568714, 7.735076664594669, -10.04026991800678, -0.34795067898464216, 12.963747484452602, 7.877449616684782, -4.565799492459116, 0.9570774125592513, -17.337784543594214, 13.157858000671604, -9.220416800057018, -4.073567061669856, -20.25039353241257, -0.6383106698484053, 5.782521545129129, -9.090868730135993, 
-1.5675585869627358, 0.8045164778450747, 2.42966679195004, 0.22711550416265452, -9.693384509987613, 31.386986523585804, -20.662299898835794, 8.219530537601436, -10.317072900528588, -0.5245836804105376, 13.478397077368996, 7.84158444012513, -4.574444140815274, 1.1283039903381749, -17.491614740082646, 13.25781270259751, -9.458909824794372, -4.158781268150563, -20.345921119015195, -0.8454722272852847, 6.278152222028487, -9.59958476463065, 
-1.7662484845699238, 0.8037086038430947, 2.552840843538986, 0.16726377866038092, -9.799617968928734, 31.59862506417704, -20.768461097364472, 8.555660928783636, -10.382192886839483, -0.5428965437227499, 13.699490665493974, 8.045025685541557, -4.666189193272038, 1.2555457734085873, -17.57981314373963, 13.245184312765216, -9.423979549573234, -4.067992324781008, -20.199938405033652, -0.8580703639040982, 6.3439102935604454, -9.971865311756467, 
-1.9665324476318133, 0.6296533653795234, 2.725247443113305, 0.16113314204911525, -10.10723732199796, 31.776676630026753, -21.031612055213298, 8.851221653367608, -10.437720849925007, -0.5678334671160205, 14.023016369195314, 7.920443258169707, -4.696269631852592, 1.436112067348341, -17.701213286412507, 13.368314811575278, -9.446759067821878, -4.129316869582643, -20.27365911377202, -1.0898337531841282, 6.414702090861753, -10.295433111328805, 
-2.208673002896453, 0.4872063179560188, 2.70496544871324, 0.2367358255426288, -10.10921018645323, 31.749091420385568, -21.138479232792008, 9.014618281110257, -10.265726172846415, -0.5092424572154761, 14.088566809332685, 8.036470090779071, -4.784345527398164, 1.5774391118639726, -17.751641134060407, 13.369531763596187, -9.26439485511943, -3.9838982958303566, -20.005747365500405, -1.208466501565948, 6.166522097830049, -10.546959254613649, 
-2.411015277310213, 0.22628753145792774, 2.7328664027457132, 0.3825549129276448, -10.326093352777644, 31.639341833781966, -21.33386477901969, 9.14720933303528, -10.167168387972184, -0.34576430089234966, 14.22016329391517, 7.813753761644147, -4.8282044633758865, 1.7749638437268778, -17.8326534334181, 13.559858068185006, -9.07062283325317, -3.9937763573525666, -19.99254958361071, -1.497720744546426, 5.907487901890255, -10.675791038045586, 
-2.7520508181075534, -0.035876883609031275, 2.482473371831753, 0.48032872424353773, -10.19438096652938, 31.349479169900018, -21.344863645035876, 9.173008882531809, -9.831573152664612, -0.16981326469482433, 14.126870635890384, 7.90494045280284, -4.920152282399263, 1.9370730080025993, -17.84949804902117, 13.56838837403761, -8.728622102220797, -3.7592005693895914, -19.518994385997736, -1.700828637295872, 5.443833602394735, -10.817470400047798, 
-2.980840167844081, -0.3413420824487091, 2.3526166217111872, 0.6221252811055699, -10.338931694478106, 31.044816881090515, -21.453194230092006, 9.233296937040912, -9.700313010020754, 0.17153537864739535, 14.087079553497611, 7.597922592534397, -4.969473721965771, 2.1326628158559737, -17.88797116898776, 13.860404028365432, -8.365758276610725, -3.682275411436716, -19.36349844723503, -2.014114361247155, 5.008175031174765, -10.79980665129632, 
-3.338771651303434, -0.673536161595846, 1.9667458657590375, 0.6425918589463132, -10.210581984667078, 30.627196279969752, -21.38726975844267, 9.22585052479055, -9.386048348009739, 0.445773660005387, 13.933749698895973, 7.571557094160324, -5.046274292556003, 2.288315682534082, -17.901711614096033, 13.976008238871216, -7.951289555473785, -3.417364216507731, -18.81103055484057, -2.2743140007851084, 4.525340899604324, -10.8148143357229, 
-3.4940340414195736, -0.9350721879650974, 1.7613992037775663, 0.6859123458409759, -10.30470014282266, 30.210953073724976, -21.36902011892459, 9.271279059117177, -9.300416432081994, 0.8999953724988828, 13.759838783710032, 7.163468560244354, -5.080947019015342, 2.4382539267301837, -17.871829400911288, 14.366020029682185, -7.515695737469298, -3.2764809394995464, -18.543010886390963, -2.540561853960224, 4.079672921378494, -10.581631526430932, 
-3.7869635418863927, -1.2574096662369598, 1.3069049547270994, 0.5662048406676954, -10.18106548697641, 29.781521662784712, -21.205074710057502, 9.246439249250248, -9.062433146174804, 1.1744072214314978, 13.562017170399056, 7.078235019321554, -5.136007431443592, 2.535055294260522, -17.84970683499115, 14.567540723530577, -7.121712439338343, -2.9653013435073894, -17.905133696585715, -2.7770076457103503, 3.685360071823997, -10.452996098029569, 
-3.820369105022564, -1.409304621069316, 1.0748925644107867, 0.4693271079024941, -10.216309018953924, 29.380594920940823, -21.066598703075147, 9.265030790771094, -9.050660161427125, 1.605525528233776, 13.287143847130286, 6.655080333754537, -5.144513394787032, 2.5981449954240206, -17.718191341500038, 15.003709159766517, -6.74414816334322, -2.7712800849983124, -17.550960995611916, -2.9307067562392657, 3.3674067772110754, -10.029806544077294, 
-3.9571725907389084, -1.6646911511134728, 0.6567351644421529, 0.24121326684517666, -10.126264724599684, 29.0348300051424, -20.82958458513216, 9.19362128057978, -8.910143975580676, 1.7700044483516741, 13.056648407409606, 6.500658690470275, -5.159003632397089, 2.59583227994493, -17.63123284510303, 15.291630559494006, -6.470574710469379, -2.4750163810614993, -16.93899296327128, -3.1102379323461475, 3.1326850298235733, -9.711647404569385, 
-3.8255118229427545, -1.6623465785988507, 0.5158761115101691, 0.06472283442624024, -10.147758761605003, 28.764102777328073, -20.638502277504465, 9.130927625479616, -8.972228206617803, 2.092809595707784, 12.690467771630827, 6.04173361266094, -5.117263896497093, 2.536384415907151, -17.38192546935398, 15.746474036764521, -6.237689466921362, -2.283015456774408, -16.620547653920934, -3.1491888373795662, 2.962919601165885, -9.117556026538576, 
